date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:58:58	45983/45983	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:28:19%20GMT	http://www.leonsintegrations.com/wp-json/wp/v2/pages/21	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/wp/v2/pages/21.json	(from http://www.leonsintegrations.com/contact-us/)
09:59:00	2951/2951	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:28:28%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fcontact-us%2F	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embedceea.json	(from http://www.leonsintegrations.com/contact-us/)
09:59:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Sep%202024%2004:28:29%20GMT	http://www.leonsintegrations.com/?p=21	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/index3965.html	(from http://www.leonsintegrations.com/contact-us/)
09:59:01	151902/151902	---M--	200	added ('OK')	image/png	etag:%225e2ed06b-2515e%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/piller-1-oka7xi2k69bu80ahta37dwr8zgnirxpbis5t3e9dq8.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/piller-1-oka7xi2k69bu80ahta37dwr8zgnirxpbis5t3e9dq8.png	(from http://www.leonsintegrations.com/about/)
09:59:01	4367/4367	---M--	200	added ('OK')	image/svg+xml	etag:%225dc662f4-110f%22	http://www.leonsintegrations.com/wp-content/uploads/2019/11/support.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/11/support.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:01	3040/3040	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Sep%202024%2004:28:30%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fcontact-us%2F&format=xml	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embed1314	(from http://www.leonsintegrations.com/contact-us/)
09:59:01	1582/1582	---M--	200	added ('OK')	image/svg+xml	etag:%225dc662f4-62e%22	http://www.leonsintegrations.com/wp-content/uploads/2019/11/whatsapp-1.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/11/whatsapp-1.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:01	1610/1610	---M--	200	added ('OK')	image/svg+xml	etag:%225dc662f4-64a%22	http://www.leonsintegrations.com/wp-content/uploads/2019/11/skype.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/11/skype.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:02	3477/3477	---M--	200	added ('OK')	image/svg+xml	etag:%225e2fdf46-d95%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/mail.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/mail.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:02	3823/3823	---M--	200	added ('OK')	image/svg+xml	etag:%225dc666d1-eef%22	http://www.leonsintegrations.com/wp-content/uploads/2019/11/wechat.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/11/wechat.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:02	895/895	---M--	200	added ('OK')	image/svg+xml	etag:%225dc6685b-37f%22	http://www.leonsintegrations.com/wp-content/uploads/2019/11/messenger.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2019/11/messenger.svg	(from http://www.leonsintegrations.com/contact-us/)
09:59:05	180814/180814	---M--	200	added ('OK')	image/png	etag:%225e33e605-2c24e%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/About-Us-page-image-1-ojpfxziznpwoqd9eiwnb59d3mwp5oigaqu2a05unx0.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/About-Us-page-image-1-ojpfxziznpwoqd9eiwnb59d3mwp5oigaqu2a05unx0.png	(from http://www.leonsintegrations.com/about/)
09:59:06	24825/24825	---M--	200	added ('OK')	image/jpeg	etag:%225e22eca1-60f9%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/sPrin-2P-K01-300x300.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/sPrin-2P-K01-300x300.jpg	(from http://www.leonsintegrations.com/shop/)
09:59:09	218772/218772	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:36%20GMT	http://www.leonsintegrations.com/shop/?products-per-page=9	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/index7150.html	(from http://www.leonsintegrations.com/shop/)
09:59:10	31535/31535	---MC-	200	added ('OK')	application/rss+xml	etag:%228abe2da35639503b57ffec7c942f02d0%22	http://www.leonsintegrations.com/shop/feed/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/feed/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:11	238352/238352	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:39%20GMT	http://www.leonsintegrations.com/shop/?products-per-page=18	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/index4cef.html	(from http://www.leonsintegrations.com/shop/)
09:59:11	792/792	---M--	200	added ('OK')	text/css	etag:%225fd767cc-318%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/css/post-932.css?ver=1607952332	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/css/post-93261d5.css	(from http://www.leonsintegrations.com/shop/)
09:59:14	238374/238374	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:41%20GMT	http://www.leonsintegrations.com/shop/?products-per-page=all	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/index130f.html	(from http://www.leonsintegrations.com/shop/)
09:59:14	2987/2987	---M--	200	added ('OK')	text/css	etag:%225fd7650f-bab%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/css/post-1017.css?ver=1607951631	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/css/post-1017f4c8.css	(from http://www.leonsintegrations.com/shop/)
09:59:16	186023/186023	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:44%20GMT	http://www.leonsintegrations.com/product/2-inch-panel-mount-thermal-printer/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/2-inch-panel-mount-thermal-printer/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:17	181367/181367	---M--	200	added ('OK')	image/png	etag:%225e1f13f5-2c477%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/about-us-page-768x768.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/about-us-page-768x768.png	(from http://www.leonsintegrations.com/about/)
09:59:20	186064/186064	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:47%20GMT	http://www.leonsintegrations.com/product-category/thermal-printer/panel-mount-thermal-printer/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/thermal-printer/panel-mount-thermal-printer/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:21	25419/25419	---M--	200	added ('OK')	application/javascript	etag:%225ea88459-634b%22	http://www.leonsintegrations.com/wp-content/themes/oceanwp/assets/js/third/infinitescroll.min.js?ver=1.8.2	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/themes/oceanwp/assets/js/third/infinitescroll.minef6d.js	(from http://www.leonsintegrations.com/shop/)
09:59:23	188002/188002	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:50%20GMT	http://www.leonsintegrations.com/product/gsmgps-868/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/gsmgps-868/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:24	187588/187588	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:50%20GMT	http://www.leonsintegrations.com/product/ligsm-206c/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/ligsm-206c/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:24	16295/16295	---M--	200	added ('OK')	text/css	etag:%225fe0a202-3fa7%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/css/post-662.css?ver=1608557058	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/css/post-662a833.css	(from http://www.leonsintegrations.com/careers/)
09:59:27	213836/213836	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:28:54%20GMT	http://www.leonsintegrations.com/shop/page/2/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/shop/page/2/index.html	(from http://www.leonsintegrations.com/shop/)
09:59:28	108955/108955	---M--	200	added ('OK')	image/png	etag:%225e21a6a1-1a99b%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/868-300x300.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/868-300x300.png	(from http://www.leonsintegrations.com/shop/)
09:59:28	93942/93942	---M--	200	added ('OK')	image/png	etag:%225e21a2d8-16ef6%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/L206C-300x300.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/L206C-300x300.png	(from http://www.leonsintegrations.com/shop/)
09:59:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2010%20Sep%202024%2004:28:57%20GMT	http://www.leonsintegrations.com/?p=662	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/indexfc9a.html	(from http://www.leonsintegrations.com/careers/)
09:59:29	2951/2951	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:28:57%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fcareers%2F	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embed7745.json	(from http://www.leonsintegrations.com/careers/)
09:59:29	3038/3038	---MC-	200	added ('OK')	text/xml	date:Tue,%2010%20Sep%202024%2004:28:58%20GMT	http://www.leonsintegrations.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.leonsintegrations.com%2Fcareers%2F&format=xml	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/oembed/1.0/embed2b86	(from http://www.leonsintegrations.com/careers/)
09:59:31	39028/39028	---MC-	200	added ('OK')	application/json	date:Tue,%2010%20Sep%202024%2004:28:54%20GMT	http://www.leonsintegrations.com/wp-json/wp/v2/pages/662	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-json/wp/v2/pages/662.json	(from http://www.leonsintegrations.com/careers/)
09:59:34	34109/34109	---M--	200	added ('OK')	image/jpeg	etag:%225d8dc94b-853d%22	http://www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/Careers-oeaokdlwfimsysas1l7k7lx8fak89jew8ofbhwtlj8.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/elementor/thumbs/Careers-oeaokdlwfimsysas1l7k7lx8fak89jew8ofbhwtlj8.jpg	(from http://www.leonsintegrations.com/careers/)
09:59:59	188622/188622	---M--	200	added ('OK')	application/pdf	etag:%2261950ba5-2e0ce%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/Selection-Process-for-Embedded-Programmer.pdf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/Selection-Process-for-Embedded-Programmer.pdf	(from http://www.leonsintegrations.com/careers/)
10:01:58	921392/921392	---M--	200	added ('OK')	application/pdf	etag:%225fce06d2-e0f30%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Production-Head.pdf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Production-Head.pdf	(from http://www.leonsintegrations.com/careers/)
10:02:04	925808/925808	---M--	200	added ('OK')	application/pdf	etag:%225fcf0887-e2070%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Hardware-Engineer-TL.pdf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Hardware-Engineer-TL.pdf	(from http://www.leonsintegrations.com/careers/)
10:02:04	547/547	---M--	200	added ('OK')	image/png	etag:%22622a5447-223%22	http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/photoswipe.min.css?ver=4.8.3)
10:02:05	1554/1554	---M--	200	added ('OK')	image/svg+xml	etag:%22622a5447-612%22	http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.svg	(from http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=4.8.3)
10:02:05	42488/42488	---M--	200	added ('OK')	image/jpeg	etag:%225fcde12d-a5f8%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/priscilla-du-preez-6FtD8hXC91c-unsplash-768x512.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/priscilla-du-preez-6FtD8hXC91c-unsplash-768x512.jpg	(from http://www.leonsintegrations.com/careers/)
10:02:05	866/866	---M--	200	added ('OK')	image/gif	etag:%22622a5447-362%22	http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/preloader.gif	(from http://www.leonsintegrations.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.min.css?ver=4.8.3)
10:02:05	602/602	---M--	200	added ('OK')	image/svg+xml	etag:%225fdc8798-25a%22	http://www.leonsintegrations.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/wpforms-lite/assets/images/times-solid-white.svg	(from http://www.leonsintegrations.com/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.min.css?ver=1.6.4)
10:02:06	969534/969534	---M--	200	added ('OK')	application/pdf	etag:%225fe09a09-ecb3e%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/Selection-Process-for-Hardware-Design-Engineer.pdf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/Selection-Process-for-Hardware-Design-Engineer.pdf	(from http://www.leonsintegrations.com/careers/)
10:02:20	76084/76084	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-12934%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:02:26	927052/927052	---M--	200	added ('OK')	application/pdf	etag:%225fcf0d96-e254c%22	http://www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Sales-.pdf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/12/Joining-Document-for-Sales-.pdf	(from http://www.leonsintegrations.com/careers/)
10:02:36	98996/98996	---M--	200	added ('OK')	application/font-woff	etag:%225fd75659-182b4%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:02:41	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fd75659-2f612%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:02:42	194066/194066	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225fd75659-2f612%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:02:45	849145/849145	---M--	200	added ('OK')	image/svg+xml	etag:%225fd75659-cf4f9%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:02:47	191277/191277	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:13%20GMT	http://www.leonsintegrations.com/product-category/smart-energy/?products-per-page=9	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/smart-energy/index7150.html	(from http://www.leonsintegrations.com/product-category/smart-energy/)
10:02:48	191296/191296	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:15%20GMT	http://www.leonsintegrations.com/product-category/smart-energy/?products-per-page=18	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/smart-energy/index4cef.html	(from http://www.leonsintegrations.com/product-category/smart-energy/)
10:02:48	9508/9508	---MC-	200	added ('OK')	application/rss+xml	etag:%228abe2da35639503b57ffec7c942f02d0%22	http://www.leonsintegrations.com/product-category/smart-energy/feed/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/smart-energy/feed/index.html	(from http://www.leonsintegrations.com/product-category/smart-energy/)
10:02:50	191311/191311	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:18%20GMT	http://www.leonsintegrations.com/product-category/smart-energy/?products-per-page=all	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/smart-energy/index130f.html	(from http://www.leonsintegrations.com/product-category/smart-energy/)
10:02:52	20342/20342	---M--	200	added ('OK')	image/jpeg	etag:%225e21a8cb-4f76%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/Wi_Fi_Module-300x300.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/Wi_Fi_Module-300x300.jpg	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:02:57	30269/30269	---MC-	200	added ('OK')	application/rss+xml	etag:%228abe2da35639503b57ffec7c942f02d0%22	http://www.leonsintegrations.com/product-category/iot-iiot-module/feed/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/iot-iiot-module/feed/index.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:01	193780/193780	---M--	200	added ('OK')	application/octet-stream	etag:%225fd75659-2f4f4%22	http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://www.leonsintegrations.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0)
10:03:01	83836/83836	---M--	200	added ('OK')	image/png	etag:%225e21a0bb-1477c%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/800C-1-300x300.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/800C-1-300x300.png	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:03	80870/80870	---M--	200	added ('OK')	image/png	etag:%225e219e8a-13be6%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/LIBT-1N01-300x300.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/LIBT-1N01-300x300.png	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:03	205961/205961	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:31%20GMT	http://www.leonsintegrations.com/product-category/iot-iiot-module/?products-per-page=9	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/iot-iiot-module/index7150.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:03	14082/14082	---M--	200	added ('OK')	image/jpeg	etag:%225e218707-3702%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/final2.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/final2.jpg	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:07	205979/205979	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:33%20GMT	http://www.leonsintegrations.com/product-category/iot-iiot-module/?products-per-page=18	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/iot-iiot-module/index4cef.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:07	206005/206005	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:34%20GMT	http://www.leonsintegrations.com/product-category/iot-iiot-module/?products-per-page=all	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product-category/iot-iiot-module/index130f.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:10	188711/188711	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:37%20GMT	http://www.leonsintegrations.com/product/ligsm-800c/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/ligsm-800c/index.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:11	32800/32800	---M--	200	added ('OK')	image/jpeg	etag:%225e2193ad-8020%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/final1-300x195.jpg	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/final1-300x195.jpg	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:15	182788/182788	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:40%20GMT	http://www.leonsintegrations.com/product/smwt-1e/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/smwt-1e/index.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:15	101901/101901	---M--	200	added ('OK')	image/png	etag:%225e219f4b-18e0d%22	http://www.leonsintegrations.com/wp-content/uploads/2020/01/RS10-300x300.png	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/wp-content/uploads/2020/01/RS10-300x300.png	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
10:03:15	190219/190219	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Sep%202024%2004:32:41%20GMT	http://www.leonsintegrations.com/product/1n01/	C:/Users/ABHISHEK/OneDrive/Desktop/leonsdemo/www.leonsdemo.com/www.leonsintegrations.com/product/1n01/index.html	(from http://www.leonsintegrations.com/product-category/iot-iiot-module/)
